class,compute_time,idx,image,model,image_time,model_size,model_time,prob
nail,0.071949,677,500b,resnet50,0.878372,102541558,0.0,0.7748059034347534
nail,0.097044,677,500b,resnet50,0.830873,102541558,0.0,0.7748059034347534
nail,0.09597,677,500b,resnet50,0.79841,102541558,0.0,0.7748059034347534
nail,0.096746,677,500b,resnet50,0.830238,102541558,0.0,0.7748059034347534
nail,0.072174,677,500b,resnet50,0.772906,102541558,0.0,0.7748059034347534
nail,0.078151,677,500b,resnet50,0.878595,102541558,0.0,0.7748059034347534
nail,0.072399,677,500b,resnet50,0.869906,102541558,0.0,0.7748059034347534
nail,0.072251,677,500b,resnet50,0.77779,102541558,0.0,0.7748059034347534
nail,0.085539,677,500b,resnet50,0.87354,102541558,0.0,0.7748059034347534
nail,0.071359,677,500b,resnet50,0.866928,102541558,0.0,0.7748059034347534
nail,0.072017,677,500b,resnet50,0.880026,102541558,0.0,0.7748059034347534
nail,0.071845,677,500b,resnet50,0.876701,102541558,0.0,0.7748059034347534
nail,0.096796,677,500b,resnet50,0.77547,102541558,0.0,0.7748059034347534
nail,0.096231,677,500b,resnet50,0.752903,102541558,0.0,0.7748059034347534
nail,0.084083,677,500b,resnet50,0.845388,102541558,0.0,0.7748059034347534
nail,0.079052,677,500b,resnet50,0.863566,102541558,0.0,0.7748059034347534
nail,0.072,677,500b,resnet50,0.880139,102541558,0.0,0.7748059034347534
nail,0.072947,677,500b,resnet50,0.870639,102541558,0.0,0.7748059034347534
nail,0.078428,677,500b,resnet50,0.875223,102541558,0.0,0.7748059034347534
nail,0.072551,677,500b,resnet50,0.866225,102541558,0.0,0.7748059034347534
nail,0.072777,677,500b,resnet50,0.876565,102541558,0.0,0.7748059034347534
nail,0.099195,677,500b,resnet50,0.874768,102541558,0.0,0.7748059034347534
nail,0.072602,677,500b,resnet50,0.85064,102541558,0.0,0.7748059034347534
nail,0.079868,677,500b,resnet50,0.770045,102541558,0.0,0.7748059034347534
nail,0.072764,677,500b,resnet50,0.659879,102541558,0.0,0.7748059034347534
nail,0.096872,677,500b,resnet50,0.777785,102541558,0.0,0.7748059034347534
nail,0.093162,677,500b,resnet50,0.859725,102541558,0.0,0.7748059034347534
nail,0.072961,677,500b,resnet50,0.847849,102541558,0.0,0.7748059034347534
nail,0.073993,677,500b,resnet50,0.778491,102541558,0.0,0.7748059034347534
nail,0.09288,677,500b,resnet50,0.769262,102541558,0.0,0.7748059034347534
nail,0.073381,677,500b,resnet50,0.857985,102541558,0.0,0.7748059034347534
nail,0.187479,677,500b,resnet152,0.891251,241671866,1.256731,0.8079168796539307
nail,0.214244,677,500b,resnet152,0.836067,241671866,0.0,0.8079168796539307
nail,0.233482,677,500b,resnet152,0.838124,241671866,0.0,0.8079168796539307
nail,0.19023,677,500b,resnet152,0.818994,241671866,0.0,0.8079168796539307
nail,0.167825,677,500b,resnet152,0.860716,241671866,0.0,0.8079168796539307
nail,0.169238,677,500b,resnet152,0.782511,241671866,0.0,0.8079168796539307
nail,0.167755,677,500b,resnet152,0.983834,241671866,0.0,0.8079168796539307
nail,0.18768,677,500b,resnet152,0.78146,241671866,0.0,0.8079168796539307
nail,0.169657,677,500b,resnet152,0.864415,241671866,0.0,0.8079168796539307
nail,0.176109,677,500b,resnet152,0.878032,241671866,0.0,0.8079168796539307
nail,0.172822,677,500b,resnet152,0.985349,241671866,0.0,0.8079168796539307
nail,0.172293,677,500b,resnet152,0.871215,241671866,0.0,0.8079168796539307
nail,0.234636,677,500b,resnet152,1.493422,241671866,0.0,0.8079168796539307
nail,0.177312,677,500b,resnet152,0.817114,241671866,0.0,0.8079168796539307
nail,0.199459,677,500b,resnet152,0.737591,241671866,0.0,0.8079168796539307
nail,0.173277,677,500b,resnet152,0.904956,241671866,0.0,0.8079168796539307
nail,0.168923,677,500b,resnet152,0.82588,241671866,0.0,0.8079168796539307
nail,0.168894,677,500b,resnet152,0.892454,241671866,0.0,0.8079168796539307
nail,0.169769,677,500b,resnet152,0.89327,241671866,0.0,0.8079168796539307
nail,0.203328,677,500b,resnet152,0.863958,241671866,0.0,0.8079168796539307
nail,0.182747,677,500b,resnet152,0.844853,241671866,0.0,0.8079168796539307
nail,0.167517,677,500b,resnet152,0.870598,241671866,0.0,0.8079168796539307
nail,0.193509,677,500b,resnet152,0.89449,241671866,0.0,0.8079168796539307
nail,0.167265,677,500b,resnet152,0.844533,241671866,0.0,0.8079168796539307
nail,0.165963,677,500b,resnet152,0.882047,241671866,0.0,0.8079168796539307
nail,0.166669,677,500b,resnet152,0.98588,241671866,0.0,0.8079168796539307
nail,0.169034,677,500b,resnet152,0.885136,241671866,0.0,0.8079168796539307
nail,0.167475,677,500b,resnet152,0.879383,241671866,0.0,0.8079168796539307
nail,0.215068,677,500b,resnet152,0.882146,241671866,0.0,0.8079168796539307
nail,0.200704,677,500b,resnet152,0.836113,241671866,0.0,0.8079168796539307
nail,0.183999,677,500b,resnet152,0.847461,241671866,0.0,0.8079168796539307
nail,0.198934,677,500b,resnet152,0.970099,241671866,0.0,0.8079168796539307
nail,0.195068,677,500b,resnet152,0.726163,241671866,0.0,0.8079168796539307
nail,0.172827,677,500b,resnet152,0.772122,241671866,0.0,0.8079168796539307
nail,0.169772,677,500b,resnet152,0.886356,241671866,0.0,0.8079168796539307
nail,0.167252,677,500b,resnet152,0.875488,241671866,0.0,0.8079168796539307
nail,0.168496,677,500b,resnet152,0.846848,241671866,0.0,0.8079168796539307
nail,0.168604,677,500b,resnet152,0.884101,241671866,0.0,0.8079168796539307
nail,0.173724,677,500b,resnet152,0.778573,241671866,0.0,0.8079168796539307
nail,0.191552,677,500b,resnet152,0.977142,241671866,0.0,0.8079168796539307
nail,0.169938,677,500b,resnet152,0.857507,241671866,0.0,0.8079168796539307
nail,0.168139,677,500b,resnet152,0.88254,241671866,0.0,0.8079168796539307
nail,0.167609,677,500b,resnet152,0.881295,241671866,0.0,0.8079168796539307
nail,0.171881,677,500b,resnet152,0.778152,241671866,0.0,0.8079168796539307
nail,0.167389,677,500b,resnet152,0.879375,241671866,0.0,0.8079168796539307
nail,0.186401,677,500b,resnet152,0.735567,241671866,0.0,0.8079168796539307
nail,0.171931,677,500b,resnet152,0.8105,241671866,0.0,0.8079168796539307
nail,0.179358,677,500b,resnet152,0.77624,241671866,0.0,0.8079168796539307
nail,0.164791,677,500b,resnet152,0.668409,241671866,0.0,0.8079168796539307
nail,0.16812,677,500b,resnet152,0.988594,241671866,0.0,0.8079168796539307
nail,0.1679,677,500b,resnet152,0.777663,241671866,0.0,0.8079168796539307
nail,0.166426,677,500b,resnet152,0.885492,241671866,0.0,0.8079168796539307
nail,0.167565,677,500b,resnet152,0.989177,241671866,0.0,0.8079168796539307
nail,0.167889,677,500b,resnet152,0.878991,241671866,0.0,0.8079168796539307
nail,0.189299,677,500b,resnet152,0.892636,241671866,0.0,0.8079168796539307
nail,0.195276,677,500b,resnet152,0.856787,241671866,0.0,0.8079168796539307
nail,0.174794,677,500b,resnet152,0.855926,241671866,0.0,0.8079168796539307
nail,0.169212,677,500b,resnet152,0.775807,241671866,0.0,0.8079168796539307
nail,0.190303,677,500b,resnet152,0.879511,241671866,0.0,0.8079168796539307
nail,0.166519,677,500b,resnet152,1.065141,241671866,0.0,0.8079168796539307
nail,0.181156,677,500b,resnet152,0.984146,241671866,0.0,0.8079168796539307
nail,0.168261,677,500b,resnet152,0.970405,241671866,0.0,0.8079168796539307
nail,0.17082,677,500b,resnet152,0.881431,241671866,0.0,0.8079168796539307
nail,0.169971,677,500b,resnet152,0.878999,241671866,0.0,0.8079168796539307
nail,0.167963,677,500b,resnet152,0.982087,241671866,0.0,0.8079168796539307
nail,0.173655,677,500b,resnet152,0.886063,241671866,0.0,0.8079168796539307
nail,0.167719,677,500b,resnet152,0.77261,241671866,0.0,0.8079168796539307
nail,0.168228,677,500b,resnet152,0.879877,241671866,0.0,0.8079168796539307
nail,0.168467,677,500b,resnet152,0.881566,241671866,0.0,0.8079168796539307
nail,0.168579,677,500b,resnet152,0.988229,241671866,0.0,0.8079168796539307
nail,0.168121,677,500b,resnet152,0.88357,241671866,0.0,0.8079168796539307
nail,0.168946,677,500b,resnet152,0.880853,241671866,0.0,0.8079168796539307
nail,0.168006,677,500b,resnet152,0.978373,241671866,0.0,0.8079168796539307
nail,0.167708,677,500b,resnet152,0.883578,241671866,0.0,0.8079168796539307
nail,0.179524,677,500b,resnet152,0.884482,241671866,0.0,0.8079168796539307
nail,0.215369,677,500b,resnet152,0.870544,241671866,0.0,0.8079168796539307
nail,0.195084,677,500b,resnet152,0.837488,241671866,0.0,0.8079168796539307
nail,0.168307,677,500b,resnet152,0.652359,241671866,0.0,0.8079168796539307
nail,0.170851,677,500b,resnet152,0.782152,241671866,0.0,0.8079168796539307
nail,0.198554,677,500b,resnet152,0.776987,241671866,0.0,0.8079168796539307
nail,0.224789,677,500b,resnet152,0.957502,241671866,0.0,0.8079168796539307
nail,0.168865,677,500b,resnet152,0.823285,241671866,0.0,0.8079168796539307
nail,0.172598,677,500b,resnet152,0.781037,241671866,0.0,0.8079168796539307
nail,0.179962,677,500b,resnet152,0.77679,241671866,0.0,0.8079168796539307
nail,0.168672,677,500b,resnet152,0.869484,241671866,0.0,0.8079168796539307
nail,0.168798,677,500b,resnet152,0.887069,241671866,0.0,0.8079168796539307
nail,0.175679,677,500b,resnet152,0.777074,241671866,0.0,0.8079168796539307
nail,0.175415,677,500b,resnet152,0.873372,241671866,0.0,0.8079168796539307
nail,0.170224,677,500b,resnet152,0.779056,241671866,0.0,0.8079168796539307
nail,0.169735,677,500b,resnet152,0.873618,241671866,0.0,0.8079168796539307
nail,0.167947,677,500b,resnet152,0.94586,241671866,0.0,0.8079168796539307
nail,0.171939,677,500b,resnet152,0.782286,241671866,0.0,0.8079168796539307
nail,0.171341,677,500b,resnet152,0.980716,241671866,0.0,0.8079168796539307
nail,0.168483,677,500b,resnet152,0.883464,241671866,0.0,0.8079168796539307
nail,0.167409,677,500b,resnet152,0.884841,241671866,0.0,0.8079168796539307
nail,0.168305,677,500b,resnet152,0.880439,241671866,0.0,0.8079168796539307
nail,0.168594,677,500b,resnet152,0.986774,241671866,0.0,0.8079168796539307
nail,0.170384,677,500b,resnet152,0.88092,241671866,0.0,0.8079168796539307
nail,0.167837,677,500b,resnet152,0.985497,241671866,0.0,0.8079168796539307
nail,0.16693,677,500b,resnet152,0.880951,241671866,0.0,0.8079168796539307
forklift,0.049607,561,256Kb,resnet18,1.449668,46835260,0.221244,0.62120121717453
forklift,0.048481,561,256Kb,resnet18,1.581128,46835260,0.0,0.62120121717453
forklift,0.046813,561,256Kb,resnet18,1.499268,46835260,0.0,0.62120121717453
forklift,0.046497,561,256Kb,resnet18,1.643542,46835260,0.0,0.62120121717453
forklift,0.035796,561,256Kb,resnet18,1.597644,46835260,0.0,0.62120121717453
forklift,0.046592,561,256Kb,resnet18,1.488361,46835260,0.0,0.62120121717453
forklift,0.037744,561,256Kb,resnet18,1.837486,46835260,0.0,0.62120121717453
forklift,0.035227,561,256Kb,resnet18,1.56792,46835260,0.0,0.62120121717453
forklift,0.034964,561,256Kb,resnet18,1.493174,46835260,0.0,0.62120121717453
forklift,0.034854,561,256Kb,resnet18,1.30281,46835260,0.0,0.62120121717453
forklift,0.035903,561,256Kb,resnet18,1.495812,46835260,0.0,0.62120121717453
forklift,0.046365,561,256Kb,resnet18,2.244703,46835260,0.0,0.62120121717453
forklift,0.044572,561,256Kb,resnet18,1.470004,46835260,0.0,0.62120121717453
forklift,0.035161,561,256Kb,resnet18,1.53916,46835260,0.0,0.62120121717453
forklift,0.034684,561,256Kb,resnet18,3.837551,46835260,0.0,0.62120121717453
forklift,0.035369,561,256Kb,resnet18,1.468803,46835260,0.0,0.62120121717453
forklift,0.035321,561,256Kb,resnet18,1.333055,46835260,0.0,0.62120121717453
forklift,0.037948,561,256Kb,resnet18,1.633653,46835260,0.0,0.62120121717453
forklift,0.035,561,256Kb,resnet18,1.414959,46835260,0.0,0.62120121717453
forklift,0.038902,561,256Kb,resnet18,1.844724,46835260,0.0,0.62120121717453
forklift,0.034742,561,256Kb,resnet18,1.283733,46835260,0.0,0.62120121717453
forklift,0.035626,561,256Kb,resnet18,1.53136,46835260,0.0,0.62120121717453
forklift,0.035112,561,256Kb,resnet18,1.265842,46835260,0.0,0.62120121717453
forklift,0.03464,561,256Kb,resnet18,1.450022,46835260,0.0,0.62120121717453
forklift,0.037294,561,256Kb,resnet18,1.676119,46835260,0.0,0.62120121717453
forklift,0.035014,561,256Kb,resnet18,1.621013,46835260,0.0,0.62120121717453
forklift,0.035587,561,256Kb,resnet18,1.254573,46835260,0.0,0.62120121717453
forklift,0.035551,561,256Kb,resnet18,1.286479,46835260,0.0,0.62120121717453
forklift,0.046372,561,256Kb,resnet18,1.500665,46835260,0.0,0.62120121717453
forklift,0.045978,561,256Kb,resnet18,1.508623,46835260,0.0,0.62120121717453
forklift,0.045665,561,256Kb,resnet18,1.541481,46835260,0.0,0.62120121717453
forklift,0.035106,561,256Kb,resnet18,1.46464,46835260,0.0,0.62120121717453
forklift,0.03549,561,256Kb,resnet18,1.413024,46835260,0.0,0.62120121717453
forklift,0.046938,561,256Kb,resnet18,1.588773,46835260,0.0,0.62120121717453
forklift,0.04578,561,256Kb,resnet18,1.688264,46835260,0.0,0.62120121717453
forklift,0.034999,561,256Kb,resnet18,1.705805,46835260,0.0,0.62120121717453
forklift,0.035432,561,256Kb,resnet18,1.441565,46835260,0.0,0.62120121717453
forklift,0.04637,561,256Kb,resnet18,1.644823,46835260,0.0,0.62120121717453
forklift,0.046102,561,256Kb,resnet18,1.658216,46835260,0.0,0.62120121717453
forklift,0.036199,561,256Kb,resnet18,1.345723,46835260,0.0,0.62120121717453
forklift,0.047122,561,256Kb,resnet18,1.265221,46835260,0.0,0.62120121717453
forklift,0.047547,561,256Kb,resnet18,1.331239,46835260,0.0,0.62120121717453
forklift,0.046531,561,256Kb,resnet18,1.423828,46835260,0.0,0.62120121717453
forklift,0.035434,561,256Kb,resnet18,1.250735,46835260,0.0,0.62120121717453
forklift,0.036052,561,256Kb,resnet18,1.552693,46835260,0.0,0.62120121717453
forklift,0.047375,561,256Kb,resnet18,1.45368,46835260,0.0,0.62120121717453
forklift,0.046933,561,256Kb,resnet18,1.314825,46835260,0.0,0.62120121717453
forklift,0.046228,561,256Kb,resnet18,1.534212,46835260,0.0,0.62120121717453
forklift,0.045922,561,256Kb,resnet18,1.712531,46835260,0.0,0.62120121717453
forklift,0.03541,561,256Kb,resnet18,1.568273,46835260,0.0,0.62120121717453
forklift,0.035109,561,256Kb,resnet18,1.238694,46835260,0.0,0.62120121717453
forklift,0.047496,561,256Kb,resnet18,1.206837,46835260,0.0,0.62120121717453
forklift,0.035155,561,256Kb,resnet18,1.646831,46835260,0.0,0.62120121717453
forklift,0.045844,561,256Kb,resnet18,1.525664,46835260,0.0,0.62120121717453
forklift,0.044194,561,256Kb,resnet18,1.536599,46835260,0.0,0.62120121717453
forklift,0.035547,561,256Kb,resnet18,1.423621,46835260,0.0,0.62120121717453
forklift,0.034852,561,256Kb,resnet18,1.314693,46835260,0.0,0.62120121717453
forklift,0.047305,561,256Kb,resnet18,1.528837,46835260,0.0,0.62120121717453
forklift,0.046217,561,256Kb,resnet18,1.197836,46835260,0.0,0.62120121717453
forklift,0.046273,561,256Kb,resnet18,1.900999,46835260,0.0,0.62120121717453
forklift,0.04891,561,256Kb,resnet18,1.494615,46835260,0.0,0.62120121717453
forklift,0.048974,561,256Kb,resnet18,1.31159,46835260,0.0,0.62120121717453
forklift,0.046305,561,256Kb,resnet18,1.478838,46835260,0.0,0.62120121717453
forklift,0.046907,561,256Kb,resnet18,1.689568,46835260,0.0,0.62120121717453
forklift,0.045913,561,256Kb,resnet18,1.577442,46835260,0.0,0.62120121717453
forklift,0.046338,561,256Kb,resnet18,1.584316,46835260,0.0,0.62120121717453
forklift,0.045781,561,256Kb,resnet18,1.622302,46835260,0.0,0.62120121717453
forklift,0.04702,561,256Kb,resnet18,1.696199,46835260,0.0,0.62120121717453
forklift,0.045928,561,256Kb,resnet18,1.518478,46835260,0.0,0.62120121717453
forklift,0.046048,561,256Kb,resnet18,1.330516,46835260,0.0,0.62120121717453
forklift,0.047044,561,256Kb,resnet18,1.500104,46835260,0.0,0.62120121717453
forklift,0.047108,561,256Kb,resnet18,3.54517,46835260,0.0,0.62120121717453
forklift,0.04944,561,256Kb,resnet18,1.696065,46835260,0.0,0.62120121717453
forklift,0.046438,561,256Kb,resnet18,1.430001,46835260,0.0,0.62120121717453
forklift,0.046451,561,256Kb,resnet18,1.698023,46835260,0.0,0.62120121717453
forklift,0.046519,561,256Kb,resnet18,1.651673,46835260,0.0,0.62120121717453
forklift,0.045806,561,256Kb,resnet18,1.565933,46835260,0.0,0.62120121717453
forklift,0.045933,561,256Kb,resnet18,1.575802,46835260,0.0,0.62120121717453
forklift,0.046648,561,256Kb,resnet18,1.450012,46835260,0.0,0.62120121717453
forklift,0.046153,561,256Kb,resnet18,1.692222,46835260,0.0,0.62120121717453
forklift,0.046219,561,256Kb,resnet18,1.579864,46835260,0.0,0.62120121717453
forklift,0.047619,561,256Kb,resnet18,1.471433,46835260,0.0,0.62120121717453
forklift,0.044189,561,256Kb,resnet18,1.583667,46835260,0.0,0.62120121717453
forklift,0.037566,561,256Kb,resnet18,1.679287,46835260,0.0,0.62120121717453
forklift,0.035217,561,256Kb,resnet18,1.468072,46835260,0.0,0.62120121717453
forklift,0.034939,561,256Kb,resnet18,1.277293,46835260,0.0,0.62120121717453
forklift,0.03535,561,256Kb,resnet18,1.510857,46835260,0.0,0.62120121717453
forklift,0.03501,561,256Kb,resnet18,1.586657,46835260,0.0,0.62120121717453
forklift,0.035309,561,256Kb,resnet18,1.229119,46835260,0.0,0.62120121717453
forklift,0.047754,561,256Kb,resnet18,1.430964,46835260,0.0,0.62120121717453
forklift,0.046042,561,256Kb,resnet18,1.450201,46835260,0.0,0.62120121717453
forklift,0.045513,561,256Kb,resnet18,1.592382,46835260,0.0,0.62120121717453
forklift,0.046212,561,256Kb,resnet18,2.347965,46835260,0.0,0.62120121717453
forklift,0.04571,561,256Kb,resnet18,1.572805,46835260,0.0,0.62120121717453
forklift,0.045632,561,256Kb,resnet18,2.155895,46835260,0.0,0.62120121717453
forklift,0.046091,561,256Kb,resnet18,1.539851,46835260,0.0,0.62120121717453
forklift,0.045621,561,256Kb,resnet18,1.662165,46835260,0.0,0.62120121717453
forklift,0.045997,561,256Kb,resnet18,1.462351,46835260,0.0,0.62120121717453
forklift,0.045559,561,256Kb,resnet18,1.673779,46835260,0.0,0.62120121717453
forklift,0.045772,561,256Kb,resnet18,1.673225,46835260,0.0,0.62120121717453
forklift,0.074734,561,256Kb,resnet34,1.26901,87327900,0.411445,0.6748402118682861
forklift,0.077714,561,256Kb,resnet34,1.556776,87327900,0.0,0.6748402118682861
forklift,0.078925,561,256Kb,resnet34,1.320959,87327900,0.0,0.6748402118682861
forklift,0.081452,561,256Kb,resnet34,1.588541,87327900,0.0,0.6748402118682861
forklift,0.076222,561,256Kb,resnet34,1.637786,87327900,0.0,0.6748402118682861
forklift,0.05736,561,256Kb,resnet34,1.597232,87327900,0.0,0.6748402118682861
forklift,0.059219,561,256Kb,resnet34,1.260366,87327900,0.0,0.6748402118682861
forklift,0.057199,561,256Kb,resnet34,1.537909,87327900,0.0,0.6748402118682861
forklift,0.078265,561,256Kb,resnet34,1.51269,87327900,0.0,0.6748402118682861
forklift,0.057837,561,256Kb,resnet34,1.484757,87327900,0.0,0.6748402118682861
forklift,0.061488,561,256Kb,resnet34,1.236623,87327900,0.0,0.6748402118682861
forklift,0.056944,561,256Kb,resnet34,1.632168,87327900,0.0,0.6748402118682861
forklift,0.056598,561,256Kb,resnet34,1.406893,87327900,0.0,0.6748402118682861
forklift,0.057301,561,256Kb,resnet34,1.531069,87327900,0.0,0.6748402118682861
forklift,0.05929,561,256Kb,resnet34,1.391682,87327900,0.0,0.6748402118682861
forklift,0.056766,561,256Kb,resnet34,1.518615,87327900,0.0,0.6748402118682861
forklift,0.077853,561,256Kb,resnet34,1.294818,87327900,0.0,0.6748402118682861
forklift,0.056746,561,256Kb,resnet34,1.297099,87327900,0.0,0.6748402118682861
forklift,0.056715,561,256Kb,resnet34,1.316901,87327900,0.0,0.6748402118682861
forklift,0.057475,561,256Kb,resnet34,1.394438,87327900,0.0,0.6748402118682861
forklift,0.057266,561,256Kb,resnet34,1.413303,87327900,0.0,0.6748402118682861
forklift,0.056972,561,256Kb,resnet34,1.523204,87327900,0.0,0.6748402118682861
forklift,0.060072,561,256Kb,resnet34,1.176525,87327900,0.0,0.6748402118682861
forklift,0.056545,561,256Kb,resnet34,1.241725,87327900,0.0,0.6748402118682861
forklift,0.060826,561,256Kb,resnet34,1.427675,87327900,0.0,0.6748402118682861
forklift,0.056692,561,256Kb,resnet34,1.592848,87327900,0.0,0.6748402118682861
forklift,0.057153,561,256Kb,resnet34,1.290527,87327900,0.0,0.6748402118682861
forklift,0.056764,561,256Kb,resnet34,1.506449,87327900,0.0,0.6748402118682861
forklift,0.059676,561,256Kb,resnet34,1.455506,87327900,0.0,0.6748402118682861
forklift,0.056551,561,256Kb,resnet34,1.464718,87327900,0.0,0.6748402118682861
forklift,0.056673,561,256Kb,resnet34,1.500322,87327900,0.0,0.6748402118682861
forklift,0.056768,561,256Kb,resnet34,1.438242,87327900,0.0,0.6748402118682861
forklift,0.056671,561,256Kb,resnet34,1.508182,87327900,0.0,0.6748402118682861
forklift,0.058626,561,256Kb,resnet34,1.461826,87327900,0.0,0.6748402118682861
forklift,0.056935,561,256Kb,resnet34,1.184714,87327900,0.0,0.6748402118682861
forklift,0.056493,561,256Kb,resnet34,1.539996,87327900,0.0,0.6748402118682861
forklift,0.069563,561,256Kb,resnet34,1.518774,87327900,0.0,0.6748402118682861
forklift,0.078596,561,256Kb,resnet34,1.416479,87327900,0.0,0.6748402118682861
forklift,0.079096,561,256Kb,resnet34,2.264251,87327900,0.0,0.6748402118682861
forklift,0.078359,561,256Kb,resnet34,1.330937,87327900,0.0,0.6748402118682861
forklift,0.078335,561,256Kb,resnet34,1.512667,87327900,0.0,0.6748402118682861
forklift,0.081906,561,256Kb,resnet34,1.245004,87327900,0.0,0.6748402118682861
forklift,0.056621,561,256Kb,resnet34,1.555585,87327900,0.0,0.6748402118682861
forklift,0.079179,561,256Kb,resnet34,1.492688,87327900,0.0,0.6748402118682861
forklift,0.07766,561,256Kb,resnet34,1.36721,87327900,0.0,0.6748402118682861
forklift,0.07911,561,256Kb,resnet34,2.468837,87327900,0.0,0.6748402118682861
forklift,0.058566,561,256Kb,resnet34,1.570904,87327900,0.0,0.6748402118682861
forklift,0.056448,561,256Kb,resnet34,1.336063,87327900,0.0,0.6748402118682861
forklift,0.0566,561,256Kb,resnet34,1.432277,87327900,0.0,0.6748402118682861
forklift,0.072381,561,256Kb,resnet34,1.575241,87327900,0.0,0.6748402118682861
forklift,0.061076,561,256Kb,resnet34,1.257217,87327900,0.0,0.6748402118682861
forklift,0.056852,561,256Kb,resnet34,1.659989,87327900,0.0,0.6748402118682861
forklift,0.056747,561,256Kb,resnet34,1.443884,87327900,0.0,0.6748402118682861
forklift,0.057377,561,256Kb,resnet34,1.678869,87327900,0.0,0.6748402118682861
forklift,0.074907,561,256Kb,resnet34,1.459342,87327900,0.0,0.6748402118682861
forklift,0.056731,561,256Kb,resnet34,1.630902,87327900,0.0,0.6748402118682861
forklift,0.06093,561,256Kb,resnet34,1.442419,87327900,0.0,0.6748402118682861
forklift,0.056809,561,256Kb,resnet34,1.535245,87327900,0.0,0.6748402118682861
forklift,0.056712,561,256Kb,resnet34,1.612857,87327900,0.0,0.6748402118682861
forklift,0.079165,561,256Kb,resnet34,1.460457,87327900,0.0,0.6748402118682861
forklift,0.069069,561,256Kb,resnet34,1.563854,87327900,0.0,0.6748402118682861
forklift,0.066195,561,256Kb,resnet34,1.641194,87327900,0.0,0.6748402118682861
forklift,0.078359,561,256Kb,resnet34,1.480848,87327900,0.0,0.6748402118682861
forklift,0.057202,561,256Kb,resnet34,1.247359,87327900,0.0,0.6748402118682861
forklift,0.06141,561,256Kb,resnet34,1.62056,87327900,0.0,0.6748402118682861
forklift,0.056838,561,256Kb,resnet34,1.415766,87327900,0.0,0.6748402118682861
forklift,0.068725,561,256Kb,resnet34,1.450399,87327900,0.0,0.6748402118682861
forklift,0.078908,561,256Kb,resnet34,1.402023,87327900,0.0,0.6748402118682861
forklift,0.058348,561,256Kb,resnet34,1.539275,87327900,0.0,0.6748402118682861
forklift,0.056637,561,256Kb,resnet34,1.681788,87327900,0.0,0.6748402118682861
forklift,0.056615,561,256Kb,resnet34,1.597451,87327900,0.0,0.6748402118682861
forklift,0.077356,561,256Kb,resnet34,1.445567,87327900,0.0,0.6748402118682861
forklift,0.079121,561,256Kb,resnet34,2.400164,87327900,0.0,0.6748402118682861
forklift,0.079273,561,256Kb,resnet34,1.704191,87327900,0.0,0.6748402118682861
forklift,0.056655,561,256Kb,resnet34,1.857534,87327900,0.0,0.6748402118682861
forklift,0.058942,561,256Kb,resnet34,1.451819,87327900,0.0,0.6748402118682861
forklift,0.07957,561,256Kb,resnet34,1.651612,87327900,0.0,0.6748402118682861
forklift,0.08007,561,256Kb,resnet34,1.607841,87327900,0.0,0.6748402118682861
forklift,0.055874,561,256Kb,resnet34,1.469233,87327900,0.0,0.6748402118682861
forklift,0.070794,561,256Kb,resnet34,1.579747,87327900,0.0,0.6748402118682861
forklift,0.074326,561,256Kb,resnet34,1.490271,87327900,0.0,0.6748402118682861
forklift,0.056659,561,256Kb,resnet34,1.343235,87327900,0.0,0.6748402118682861
forklift,0.056911,561,256Kb,resnet34,1.606875,87327900,0.0,0.6748402118682861
forklift,0.056736,561,256Kb,resnet34,1.601066,87327900,0.0,0.6748402118682861
forklift,0.078811,561,256Kb,resnet34,1.406276,87327900,0.0,0.6748402118682861
forklift,0.078969,561,256Kb,resnet34,1.631744,87327900,0.0,0.6748402118682861
forklift,0.078602,561,256Kb,resnet34,1.423113,87327900,0.0,0.6748402118682861
forklift,0.056775,561,256Kb,resnet34,1.520739,87327900,0.0,0.6748402118682861
forklift,0.070145,561,256Kb,resnet34,1.498602,87327900,0.0,0.6748402118682861
forklift,0.069933,561,256Kb,resnet34,1.759917,87327900,0.0,0.6748402118682861
forklift,0.079159,561,256Kb,resnet34,1.453996,87327900,0.0,0.6748402118682861
forklift,0.059512,561,256Kb,resnet34,2.125136,87327900,0.0,0.6748402118682861
forklift,0.067882,561,256Kb,resnet34,1.272899,87327900,0.0,0.6748402118682861
forklift,0.05829,561,256Kb,resnet34,1.485743,87327900,0.0,0.6748402118682861
forklift,0.057947,561,256Kb,resnet34,1.254989,87327900,0.0,0.6748402118682861
forklift,0.061829,561,256Kb,resnet34,1.253282,87327900,0.0,0.6748402118682861
forklift,0.076669,561,256Kb,resnet34,2.092982,87327900,0.0,0.6748402118682861
forklift,0.056046,561,256Kb,resnet34,1.509815,87327900,0.0,0.6748402118682861
forklift,0.05776,561,256Kb,resnet34,1.347227,87327900,0.0,0.6748402118682861
forklift,0.078247,561,256Kb,resnet34,1.602834,87327900,0.0,0.6748402118682861
forklift,0.100459,561,256Kb,resnet50,1.700796,102541558,0.486401,0.6666300296783447
forklift,0.07881,561,256Kb,resnet50,1.514565,102541558,0.0,0.6666300296783447
forklift,0.079634,561,256Kb,resnet50,1.825524,102541558,0.0,0.6666300296783447
forklift,0.07959,561,256Kb,resnet50,2.404375,102541558,0.0,0.6666300296783447
forklift,0.080234,561,256Kb,resnet50,1.450744,102541558,0.0,0.6666300296783447
